"","n_safty_rating","discount","Home_policy_ind","df_prior_carrier","df_cov_package","df_cat_zone","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","driver_age","freq_agent","lon","lat","quoted_amt","credit_score"
"18984",311,0,0,1,0,3,4,1,1,0,140,1,-88.0020589,43.1088758,39386,647
"18985",76,0,0,5,1,3,1,1,3,0,36,1,-74.1269322,41.0145518,4061,658
"18986",197,1,1,3,0,3,3,1,2,0,86,0,-84.2594861,33.7414395,6106,574
"18988",123,0,0,5,2,2,2,2,2,1,107,1,-76.1261969,43.0347064,NA,696
"18989",80,0,0,7,1,3,1,1,2,1,38,1,-82.3126294,27.956046,4237,636
"18990",47,1,1,2,0,3,1,2,2,0,40,1,-77.6120835,43.153975,12470,567
"18991",87,1,1,6,2,0,1,0,2,0,39,1,-82.6321376,27.7346248,3811,693
"18993",68,0,0,9,0,3,1,0,1,0,58,1,-77.6020569,43.1874752,5821,694
"18995",84,1,1,4,1,2,1,2,2,2,50,0,-84.3857442,30.4649282,5822,651
"18996",205,1,1,6,2,4,3,3,1,0,125,1,-80.109357,26.5114554,1322,812
"19000",79,0,0,2,1,2,1,2,3,2,48,0,-74.1504204,40.5535039,7479,585
"19001",145,0,0,4,0,1,2,0,2,0,93,0,-81.8716058,26.5588224,3569,723
"19003",199,0,0,4,2,2,3,0,2,0,86,1,-80.1261093,26.716863,1446,734
"19005",72,0,0,5,3,4,1,1,1,0,34,0,-86.2818753,32.3864315,11511,644
"19007",127,1,0,7,2,1,2,0,1,1,48,1,-76.8728167,42.6841834,4953,634
"19008",152,0,0,9,2,0,3,1,1,0,143,1,-80.0814292,26.8070321,1172,745
"19009",83,0,0,4,2,0,1,2,1,0,57,0,-74.2326058,40.4358981,1453,783
"19010",93,1,1,9,0,4,1,3,1,0,61,0,-84.2542195,33.9025669,36026,558
"19012",102,0,0,5,2,0,2,2,1,0,75,0,-75.064035,39.8783477,1324,649
"19013",225,0,0,5,1,4,3,0,2,0,95,1,-74.0270745,40.8773217,5861,698
"19014",206,1,1,3,2,0,3,3,1,0,103,1,-74.0153231,40.191299,1988,731
"19015",319,0,0,2,0,3,6,1,2,0,167,1,-73.8124984,40.7850656,7334,615
"19016",186,0,0,9,1,2,3,3,1,0,88,0,-81.7294702,26.5974704,3107,666
"19017",210,0,0,3,2,0,3,0,2,0,125,1,-75.0698754,39.8388611,459,723
"19018",75,0,0,9,1,2,1,1,1,2,71,1,-80.2711588,26.2480143,2923,576
"19019",121,0,0,5,2,1,2,2,2,1,48,1,-74.1621634,40.9111613,4161,685
"19021",228,0,0,4,1,1,3,0,1,1,192,1,-73.0346244,40.8085015,6284,644
"19022",150,0,0,9,1,1,2,0,1,0,110,1,-82.6321376,27.7346248,5099,626
"19023",256,0,0,4,2,1,4,1,1,0,140,1,-73.541744,41.0411194,1531,763
"19024",84,0,0,3,1,2,1,1,1,1,79,1,-72.9283391,41.3212912,1149,752
"19025",80,0,0,4,1,2,1,1,1,0,59,1,-73.0464309,40.8692939,4483,665
"19026",124,0,0,2,1,0,2,0,1,1,55,1,-74.1445487,40.923473,NA,616
"19027",63,1,1,3,0,3,1,2,1,0,54,1,-93.2693572,44.9836543,2664,671
"19028",91,1,1,5,2,0,1,0,3,0,45,1,-73.9976946,40.7250632,2138,681
"19029",161,0,0,5,2,0,2,2,3,0,77,1,-74.3176876,40.4601511,750,738
"19030",89,0,0,2,1,3,1,1,1,0,43,1,-93.3944439,45.1646841,3647,635
"19031",40,0,0,4,1,1,1,0,1,0,18,1,-74.2296713,40.6216016,768,765
"19032",154,0,0,3,1,0,3,3,2,0,69,1,-74.1357407,40.0508979,2778,635
"19034",81,0,0,9,1,1,1,3,1,1,68,1,-78.7362845,42.8795568,5255,669
"19036",296,1,1,2,1,2,5,0,1,0,128,1,-74.7629661,40.2518754,2859,661
"19037",119,0,0,0,0,0,2,1,1,1,64,1,-87.9751299,43.0671805,30357,534
"19038",214,0,0,4,2,1,3,1,3,0,81,1,-73.9815337,40.7388319,5403,714
"19039",85,0,0,4,2,2,1,3,1,0,70,1,-73.6389038,40.7476654,1633,780
"19040",27,0,0,2,0,3,1,2,1,1,49,1,-74.1856472,40.7663804,965,770
"19041",68,0,0,1,2,0,1,2,2,0,85,0,-83.2850499,30.8449234,7471,488
"19042",85,0,0,4,0,4,1,2,3,0,36,0,-75.1165915,39.9556147,1633,756
"19043",141,0,0,5,1,2,2,1,1,0,120,1,-74.4232507,40.6137438,4721,566
"19044",183,1,0,5,2,1,3,1,1,1,80,1,-75.064035,39.8783477,208,755
"19045",177,1,1,7,3,4,3,0,2,1,110,1,-73.9095279,40.8803247,8478,552
"19047",163,0,0,1,1,1,2,0,2,0,75,1,-80.2711588,26.1544576,3320,609
"19048",78,1,1,1,1,0,1,1,1,0,61,0,-81.806039,26.1917113,2550,609
"19052",94,0,0,6,1,0,1,3,1,0,50,1,-82.6807458,27.7896783,1688,761
"19053",63,0,0,1,1,3,1,2,1,0,19,1,-73.6006342,40.6260153,4382,603
"19054",76,0,0,7,1,2,1,1,2,0,55,1,-80.1679758,25.7700009,3497,618
"19056",238,0,0,2,1,3,4,2,3,0,93,1,-93.0485951,44.9687549,3866,640
"19057",204,1,0,5,3,0,3,1,1,1,108,0,-88.3530747,44.2455449,26101,510
"19058",169,0,0,7,1,1,2,2,1,0,96,1,-73.9095279,40.7224092,5521,620
"19062",66,1,1,3,2,0,1,2,1,1,17,1,-82.4698603,27.9822094,1601,766
"19063",86,0,0,1,1,1,1,1,2,0,49,1,-87.9432837,43.1272254,18366,682
"19064",100,0,0,6,0,2,2,0,3,2,106,1,-73.9624327,40.6805029,6897,566
"19066",367,1,1,7,0,2,6,0,2,0,140,1,-80.1261093,25.8871575,6181,562
"19067",160,0,0,5,1,1,2,2,1,1,84,1,-81.7294702,30.3065729,5790,652
"19068",164,0,0,5,2,0,3,3,2,2,141,1,-82.7023383,28.2333343,3876,592
"19069",199,0,0,2,2,0,3,0,2,0,91,1,-82.4129729,28.0634666,4179,648
"19070",80,1,0,1,0,4,1,2,3,0,36,0,-89.1438051,44.3387864,16667,613
"19072",280,0,0,9,2,0,4,0,2,1,168,0,-74.0623244,40.1030781,2048,613
"19073",156,0,0,9,1,2,2,3,1,0,113,1,-76.1377935,42.9979838,4091,693
"19074",220,0,0,2,1,2,3,1,2,0,100,0,-74.2824862,40.6041777,4959,656
"19075",90,0,0,6,1,3,1,2,2,0,51,1,-72.9637728,41.2681575,4980,721
"19078",353,0,0,6,0,3,5,2,1,0,123,0,-82.7940297,27.8131235,983,739
"19079",77,0,0,2,2,0,1,1,1,0,39,0,-74.3088879,40.5309535,5621,629
"19080",401,0,0,4,2,0,6,0,2,0,161,1,-80.109357,26.4647478,1499,764
"19082",83,0,0,4,1,1,1,2,3,1,56,1,-80.2377078,25.7307897,2292,657
"19083",150,0,0,3,2,1,2,1,1,0,106,1,-74.0241367,40.1601131,1428,693
"19084",175,1,1,5,0,4,2,1,2,1,67,0,-74.2531465,40.6843079,2079,598
"19085",146,0,0,9,1,1,2,2,1,1,63,1,-78.9005333,42.9486552,2979,652
"19086",292,0,0,9,2,1,5,1,1,0,122,1,-74.1915177,40.920208,2213,NA
"19087",89,0,0,4,1,2,1,1,1,0,64,1,-73.5888575,40.6440775,3125,625
"19088",205,0,0,3,1,0,3,1,1,0,68,0,-74.1063776,40.7972384,1467,718
"19089",134,0,0,4,3,0,2,3,3,0,79,1,-80.2042436,25.8105183,1097,779
"19090",170,0,0,7,1,1,2,1,3,0,91,1,-73.9624327,40.8138912,2598,653
"19091",204,1,1,6,1,1,3,1,1,0,97,0,-86.7718017,30.4305728,4317,732
"19092",86,0,0,4,1,1,1,0,1,0,48,1,-74.4467007,40.607053,4833,650
"19096",96,0,0,3,1,2,1,1,3,0,61,1,-81.8770671,26.6235485,2058,655
"19101",169,0,0,6,1,3,3,1,1,1,93,0,-72.9047136,41.3469288,5112,654
"19102",287,0,0,6,0,4,4,2,1,0,134,1,-80.1484407,25.9823108,6091,544
"19103",242,1,1,8,1,0,4,2,1,1,107,0,-87.8058402,42.6964412,21768,516
"19104",91,0,0,0,0,3,1,3,2,1,56,0,-85.098004,33.5718188,15524,488
"19106",46,0,0,0,1,2,1,1,2,0,48,0,-75.2187346,43.0808833,6286,533
"19107",91,0,0,5,0,4,1,2,3,1,54,1,-88.0020589,43.1088758,6989,544
"19109",86,0,0,2,1,0,1,0,2,0,60,1,-74.0241367,40.8053731,792,779
"19110",199,1,1,5,0,0,3,3,2,0,81,1,-73.9506774,40.7282702,8415,535
"19111",337,0,0,9,1,0,5,2,1,2,160,1,-73.9653715,40.6190629,15904,558
"19112",175,0,0,0,1,3,2,2,2,1,105,1,-80.4326521,25.9839048,2598,673
"19113",137,0,0,7,1,2,2,1,1,1,109,1,-73.6227136,40.8155959,3697,616
"19114",115,0,0,6,1,3,2,2,2,0,59,1,-93.2878982,44.9691279,3843,717
"19115",251,0,0,0,2,1,3,2,1,0,67,1,-80.1484407,25.9003878,3032,685
"19116",77,1,1,4,1,1,1,1,1,1,70,0,-80.1372757,26.4608477,2683,580
"19117",25,0,0,0,1,3,1,1,2,0,17,1,-93.0901841,44.9513188,1954,667
"19118",179,0,0,6,1,2,3,1,1,0,97,1,-80.0590804,26.6188279,2091,678
"19119",66,0,0,6,2,3,1,2,3,1,50,1,-82.4590282,28.0165404,5178,665
"19120",194,0,0,4,2,1,3,2,1,0,144,1,-74.4173877,40.56829,3529,641
"19121",135,0,0,1,1,2,2,1,2,1,57,0,-81.7021049,26.1916102,2099,677
"19122",185,1,1,4,1,3,3,1,1,0,115,0,-73.9477384,41.1929636,1397,745
"19124",332,0,0,2,1,1,5,1,2,0,118,1,-93.2885455,44.9061358,2179,672
"19126",74,0,0,6,1,2,1,2,1,0,44,0,-88.0411993,43.1095503,27248,541
"19127",94,0,0,5,0,4,1,2,3,0,55,1,-74.223802,40.695062,3582,661
"19128",70,0,0,4,2,2,1,0,1,0,70,1,-73.4592701,41.1173012,5708,655
"19129",38,1,0,9,1,0,1,1,2,0,40,1,-73.9477384,41.1929636,7788,452
"19130",171,0,0,9,2,4,2,1,1,0,124,0,-87.2922927,30.4056563,5505,NA
"19131",72,0,0,1,2,0,1,2,1,0,54,1,-87.8697056,42.9754355,6863,524
"19132",210,0,0,5,1,3,3,1,2,0,81,0,-80.1540226,26.3510294,4348,726
"19133",77,0,0,4,0,3,1,1,1,0,54,1,-82.394,28.0362327,6793,572
"19134",167,1,1,9,0,4,3,1,1,1,70,0,-73.9506774,40.7282702,12279,579
"19135",76,1,1,6,0,3,1,3,2,0,50,0,-93.2599459,45.0563001,6296,549
"19136",135,0,0,0,2,1,2,1,3,0,108,1,-87.8304145,42.564798,24360,585
"19137",72,0,0,2,1,2,1,1,1,0,51,0,-73.7977928,40.592658,2350,693
"19138",90,0,0,1,0,4,1,2,1,0,30,1,-88.3093517,44.2875258,14116,520
"19139",148,0,0,1,0,2,3,3,1,0,127,0,-89.3274391,43.0709333,28891,579
"19142",88,1,0,1,1,1,1,1,1,0,51,1,-80.4048306,25.6950625,1814,735
"19143",252,1,1,9,1,1,3,1,1,0,115,1,-74.1885825,40.9567531,653,729
"19144",50,0,0,5,2,1,1,1,1,2,32,0,-75.9065783,42.1017651,5861,672
"19145",233,0,0,5,1,0,3,2,1,1,88,1,-77.6364299,43.1530599,4068,689
"19146",213,0,0,8,1,1,3,3,2,0,109,1,-80.3992652,25.7357116,2741,620
"19148",237,0,0,7,1,3,3,1,1,0,86,0,-92.19,46.84,2774,718
"19149",221,1,1,5,0,3,3,1,2,1,110,1,-86.8972854,33.5061087,21638,579
"19150",66,1,1,4,2,0,1,2,2,0,34,1,-73.7830861,40.9926382,5062,615
"19152",252,0,0,0,1,1,3,1,2,0,129,1,-73.6389038,40.7476654,3684,669
"19153",62,1,1,5,0,4,1,0,1,1,58,0,-74.2824862,40.4751425,6765,511
"19155",131,0,0,2,1,1,2,1,3,0,63,1,-74.1357407,41.062513,966,738
"19156",294,1,1,6,0,4,4,2,3,0,147,1,-84.2963392,33.7709887,8941,631
"19157",83,0,0,0,1,3,1,1,1,0,47,1,-77.6364299,43.200781,4284,605
"19158",224,0,0,2,1,2,3,0,2,0,110,1,-77.5504779,43.1770344,4171,686
"19159",91,0,0,0,2,1,1,0,2,0,47,1,-73.541744,40.7853084,5141,642
"19160",104,0,0,7,0,3,2,2,1,0,120,0,-73.9198161,40.7448741,8992,520
"19161",186,1,1,7,1,1,3,1,1,0,75,1,-80.3769999,26.1089473,3719,671
"19162",188,0,0,5,1,2,3,1,1,2,80,1,-73.2116584,41.2078356,5963,607
"19163",144,0,0,5,0,4,2,3,1,1,97,1,-73.5653021,40.906958,3408,650
"19164",153,1,0,5,1,1,2,1,1,2,76,0,-75.2180052,39.3876217,4154,626
"19165",69,0,0,1,1,0,1,0,2,0,52,1,-81.2408689,28.5880175,3438,709
"19166",82,0,0,0,0,0,1,1,3,2,54,0,-87.2922927,30.4056563,7315,542
"19167",126,0,0,5,1,2,2,0,3,1,97,1,-72.7038047,41.743111,1977,739
"19168",259,0,0,0,0,3,4,1,1,0,111,1,-80.1540226,26.3510294,3165,700
"19170",71,1,1,9,1,0,1,1,1,0,19,1,-73.9800645,40.74727,4978,664
"19172",138,0,0,1,1,1,2,1,1,0,105,1,-82.7428057,28.0056225,3226,624
"19174",68,0,0,7,0,4,1,1,2,0,56,1,-73.4474855,40.6826867,7338,558
"19175",88,0,0,8,0,3,1,3,1,0,81,1,-73.706594,40.6710379,15588,604
"19176",91,0,0,4,0,3,1,1,1,1,59,0,-73.9506774,40.7282702,11411,592
"19177",239,0,0,2,1,1,3,0,1,1,132,1,-74.2326058,40.7432865,2008,638
"19179",187,0,0,4,1,2,3,2,1,0,136,0,-74.6620003,40.3542647,2333,599
"19180",85,0,0,7,2,0,2,2,2,0,108,1,-78.8099472,42.8820351,1853,752
"19181",49,0,0,6,1,1,1,2,3,1,36,0,-80.2209773,26.1218038,2048,723
"19182",129,0,0,6,1,0,2,0,1,1,93,1,-82.8263615,27.8497836,4243,590
"19183",207,0,0,2,0,4,3,3,2,1,98,0,-81.97,33.47,50164,561
"19184",259,0,0,8,2,2,4,1,1,1,127,1,-73.541744,41.0411194,4669,692
"19185",128,0,0,2,0,1,2,1,2,0,111,1,-73.6359602,40.6608095,8505,596
"19186",71,0,0,0,0,4,1,1,1,1,58,0,-73.6948234,40.847001,8060,523
"19187",257,0,0,1,2,0,4,2,2,0,109,0,-80.1819268,26.3003637,1379,744
"19188",196,0,0,3,2,0,3,2,1,1,92,1,-73.9918181,40.8624613,2415,632
"19189",78,0,0,1,1,2,1,3,1,0,44,0,-81.1802619,28.5898683,2950,580
"19190",86,0,0,4,1,4,1,1,2,1,67,1,-80.1763467,26.142147,2455,618
"19191",80,1,1,0,2,4,1,1,1,1,56,1,-75.1866396,39.8692138,1306,762
"19192",84,1,1,4,0,3,1,2,1,0,37,0,-93.2080991,44.8149747,6098,601
"19193",158,1,0,5,0,4,2,1,2,1,106,0,-84.3259367,33.7980995,21431,531
"19194",325,0,0,0,2,1,4,1,2,0,112,1,-74.0006328,40.9203906,1192,755
"19195",76,1,1,2,2,1,1,1,3,0,79,1,-77.55621,43.2110525,2252,653
"19196",83,1,1,0,2,1,1,0,1,0,20,0,-74.3294199,40.699863,3463,694
"19197",243,1,1,3,2,0,4,0,2,0,142,0,-74.505312,39.3317283,2693,625
"19198",399,1,1,6,1,3,6,0,1,0,165,0,-73.7330753,40.7612957,3668,643
"19199",132,0,0,4,2,0,2,1,2,0,81,1,-80.1847167,25.76528,2502,680
"19200",146,0,0,1,1,2,2,3,2,2,57,1,-87.9089623,43.0732715,30474,568
"19205",256,0,0,0,2,4,3,1,2,2,131,1,-73.6477342,40.692165,5939,647
"19206",194,1,1,4,2,0,3,2,1,1,117,0,-74.2120629,40.7132136,2686,581
"19207",73,0,0,9,0,1,1,1,2,0,68,0,-87.9040571,42.9712071,8871,537
"19208",236,0,0,4,2,1,3,2,2,0,128,1,-80.2265545,26.1865098,3110,704
"19209",157,0,0,9,0,3,2,0,2,0,63,1,-74.6458987,40.5747108,7041,502
"19212",82,0,0,5,0,2,1,2,1,1,17,1,-78.8637428,42.9137921,NA,609
"19213",223,0,0,4,1,1,4,1,2,0,109,1,-93.1980527,44.7497326,3008,678
"19215",49,1,1,0,0,4,1,0,1,0,19,1,-89.3724769,43.0833196,8897,481
"19216",72,0,0,2,0,2,1,0,1,0,46,0,-73.977126,40.6009233,11535,583
"19219",255,1,1,7,1,0,3,1,3,1,99,1,-73.506402,40.6814503,4866,658
"19220",155,0,0,0,1,2,3,2,1,1,107,1,-74.223802,40.9025415,1058,701
"19222",227,0,0,3,0,4,3,0,1,0,102,0,-81.8716058,26.5588224,2450,663
"19223",77,0,0,4,0,3,1,0,2,1,17,1,-75.0932352,39.8821763,3980,649
"19224",77,1,1,0,0,1,1,2,3,1,48,0,-79.2815333,42.1099323,6893,617
"19225",207,0,0,5,2,4,3,2,2,0,108,1,-74.1416127,40.8811561,3009,628
"19227",359,0,0,0,1,2,5,1,1,1,153,1,-74.45185,40.4861552,1833,746
"19228",161,0,0,6,1,4,3,1,1,0,77,1,-72.9755829,40.966609,4670,598
"19230",132,1,1,8,0,3,2,2,2,0,69,1,-73.9624327,40.8138912,4195,698
"19231",182,0,0,6,0,3,3,1,1,1,113,0,-88.5249409,44.0750354,4311,598
"19232",373,0,0,0,1,3,5,3,2,0,153,0,-87.2922927,30.4056563,4289,619
"19233",142,0,0,2,1,1,2,2,1,1,76,1,-77.590597,43.1480375,8058,627
"19234",251,0,0,7,1,4,5,1,2,1,118,0,-73.8683697,40.8990767,4016,617
"19235",172,0,0,4,0,4,2,3,1,0,89,0,-86.8069698,33.4702383,15874,581
"19236",155,0,0,5,0,4,2,2,2,0,122,1,-74.156292,40.8955467,4724,646
"19237",157,0,0,8,1,3,2,3,1,0,102,0,-73.8624893,40.7255722,5049,626
"19238",255,0,0,3,0,4,3,1,2,0,75,0,-84.3883717,33.755711,14994,501
"19239",89,0,0,5,2,1,1,1,2,0,65,1,-77.5504779,43.1770344,5561,640
"19240",358,0,0,0,0,2,5,1,3,0,149,1,-84.3226488,33.944647,9778,529
"19242",92,0,0,5,1,1,1,1,2,0,78,1,-77.6020569,43.1301942,3832,687
"19243",69,0,0,0,1,3,2,1,1,1,99,0,-81.614468,30.2018746,2366,701
"19245",73,0,0,4,2,0,1,2,1,1,45,1,-73.8213213,40.7493096,3867,591
"19247",89,0,0,4,2,1,1,1,1,1,63,1,-74.0476378,40.8876273,471,714
"19248",135,1,1,4,2,2,2,1,1,0,123,0,-81.6309078,30.243028,4084,707
"19249",62,0,0,4,0,0,1,2,2,1,53,0,-74.1181234,40.6307451,6188,535
"19250",213,0,0,1,1,1,3,1,3,0,74,1,-82.7401087,27.9385015,2883,700
"19251",72,1,1,8,1,2,1,1,1,0,43,1,-80.1372757,26.180392,1863,768
"19253",212,0,0,5,2,0,3,1,1,0,69,1,-73.9976946,40.8485005,1885,806
"19254",70,0,0,5,0,3,1,1,3,0,18,1,-73.9741874,40.8204965,3540,633
"19255",75,0,0,7,0,4,1,0,2,0,16,1,-74.1533563,40.8235952,1494,765
"19256",149,1,0,1,1,3,2,0,3,0,113,1,-88.0167406,43.0169374,25142,559
"19258",143,0,0,7,0,3,2,1,2,0,47,0,-73.8477874,40.8887394,15089,536
"19259",140,0,0,2,2,0,2,2,1,0,59,0,-74.0946311,40.9041233,908,721
"19260",172,1,0,0,0,3,2,2,3,0,52,1,-80.593833,28.179854,3647,610
"19261",162,0,0,3,0,4,2,1,2,0,64,1,-74.2003231,40.8400532,1643,781
"19262",173,0,0,9,0,1,3,0,1,0,97,1,-73.8213213,40.6900246,7367,550
"19264",86,1,1,4,0,3,1,1,1,0,61,1,-80.1763467,26.142147,6144,571
"19265",65,1,0,9,3,4,1,3,1,0,48,0,-88.4306955,43.789674,6372,534
"19266",63,0,0,2,0,4,1,1,1,0,33,1,-73.3296037,40.7343811,12808,542
"19267",359,0,0,3,3,2,5,0,1,0,160,1,-74.0153231,40.191299,4495,647
"19268",233,0,0,0,1,4,4,1,2,1,115,0,-82.7293193,28.1940587,2960,617
"19269",75,0,0,0,0,3,1,0,3,1,51,1,-73.9800645,40.74727,7029,551
"19271",224,0,0,6,0,4,3,3,1,2,121,1,-82.3289111,29.6422516,8075,580
"19272",73,1,1,8,1,2,1,2,1,1,59,1,-80.4604643,25.6987264,2035,655
"19273",324,0,0,9,0,2,4,3,1,2,143,1,-87.9285777,43.0153807,11819,587
"19274",138,0,0,7,0,4,2,0,3,1,79,0,-84.3279093,33.828105,25177,488
"19275",52,0,0,7,0,4,1,0,2,1,56,0,-76.1348944,43.0619897,7584,614
"19276",92,1,1,1,2,1,1,1,2,2,17,1,-80.2153998,25.9868744,1797,725
"19277",150,0,0,4,1,1,2,0,1,1,65,0,-82.5077593,28.0133862,3054,NA
"19278",141,1,0,5,0,2,2,1,2,0,93,1,-73.6241855,40.6986257,6887,602
"19279",305,0,0,2,0,2,4,2,2,0,138,1,-73.2116584,41.1687117,2428,702
"19280",142,1,1,1,0,2,2,2,1,2,131,1,-82.8263615,27.9779747,7149,503
"19281",165,0,0,3,1,4,2,1,2,1,87,1,-84.2542195,33.9025669,24484,574
"19282",165,0,0,9,0,4,2,2,2,0,93,0,-86.9173327,33.4730218,13791,527
"19285",59,0,0,2,2,0,1,0,1,0,78,0,-93.1629063,44.9330076,2577,676
"19287",33,1,0,4,2,0,1,1,1,1,52,1,-73.7860276,40.6997834,3692,664
"19288",133,0,0,8,1,1,2,0,2,0,115,0,-86.8972854,33.5061087,2849,637
"19289",214,0,0,8,2,1,3,1,1,0,86,1,-80.4604643,25.733888,1222,776
"19291",290,0,0,9,0,4,4,1,2,0,122,1,-74.0476378,41.1139452,10373,607
"19293",68,1,1,6,2,2,1,1,1,1,70,1,-80.1819268,25.8558416,2870,666
"19295",95,0,0,5,1,0,1,2,1,2,62,1,-74.1650991,40.7758541,1945,712
"19297",63,0,0,4,1,4,1,1,3,0,43,0,-73.7448437,40.5850432,2450,619
"19298",111,0,0,5,2,0,2,1,1,1,71,1,-75.0932352,39.8670843,2731,660
"19300",30,0,0,0,1,2,1,3,1,0,20,1,-82.0161996,33.3701528,4386,633
"19301",319,0,0,1,1,1,5,1,2,1,161,1,-84.448772,33.6832181,4555,632
"19302",91,0,0,5,2,4,1,1,2,1,63,1,-74.1416127,40.7231264,2087,659
"19303",87,0,0,4,2,0,1,2,3,0,35,1,-80.1707662,26.381395,3684,665
"19304",127,0,0,6,2,0,2,2,1,1,62,0,-80.3547286,25.9904176,3298,659
"19305",151,0,0,0,1,2,2,0,1,1,64,0,-74.505312,39.3317283,4044,630
"19306",137,0,0,5,0,0,2,2,1,1,103,1,-74.2120629,40.7132136,2543,645
"19307",88,0,0,5,1,1,1,1,3,0,62,1,-76.1030007,43.0413792,6254,560
"19309",197,0,0,7,0,0,3,1,1,0,103,0,-77.6063541,43.1581207,12149,584
"19311",79,0,0,5,1,0,1,0,2,0,37,0,-74.3176876,40.5892333,3538,673
"19312",94,0,0,7,3,3,1,2,1,1,66,1,-72.9814877,40.7758652,10391,522
"19313",93,1,1,0,0,4,1,1,2,0,48,1,-84.3489467,33.7845409,6943,550
"19314",313,0,0,6,0,4,4,3,2,0,161,0,-81.4388858,28.5775287,4174,563
"19316",72,1,1,6,1,3,1,2,2,2,22,1,-73.1792125,41.1858661,979,795
"19317",147,0,0,5,0,3,3,1,3,0,90,1,-74.2120629,40.7132136,2903,654
"19318",77,0,0,4,2,2,1,1,2,1,65,1,-82.6213311,28.0253541,1414,773
"19319",166,0,0,1,2,2,2,0,2,1,95,1,-73.9565551,40.6945036,4636,661
"19321",258,0,0,9,1,1,3,1,1,0,123,1,-78.8099472,42.9109033,5696,624
"19322",73,0,0,5,2,4,1,3,1,0,60,1,-93.3337208,45.1243266,1224,761
"19324",366,1,0,4,1,3,5,1,2,0,149,1,-73.9976946,40.6310753,5460,679
"19326",257,0,0,1,1,2,5,2,2,0,113,0,-73.0700421,41.3427765,3941,632
"19327",159,1,1,4,1,2,2,2,1,1,95,1,-77.5504779,43.1770344,1742,795
"19329",152,1,0,9,0,4,2,0,3,0,70,0,-80.2070328,25.8487631,5546,601
"19332",81,0,0,6,0,4,1,2,2,0,17,1,-81.4828198,28.5107872,6768,595
"19333",159,0,0,7,1,1,2,2,1,1,92,1,-73.6006342,40.6260153,1883,767
"19334",194,0,0,5,2,0,3,2,2,0,85,1,-73.9741874,40.8204965,3776,645
"19335",366,0,0,4,0,4,5,1,2,0,137,1,-73.7977928,40.760743,7785,623
"19336",87,0,0,4,2,1,1,1,2,2,17,0,-74.1357407,40.0508979,1227,736
"19337",69,0,0,9,2,2,1,0,1,0,17,1,-74.2208673,40.6723782,2663,617
"19338",73,0,0,9,2,3,1,2,2,0,19,1,-82.7401087,27.7286699,1791,762
"19339",145,0,0,1,1,2,3,2,1,2,94,0,-82.3126294,27.956046,2585,624
"19340",78,0,0,7,0,1,1,2,1,0,57,1,-87.9040571,42.9712071,10224,502
"19341",244,0,0,0,1,1,3,1,1,0,104,1,-73.1408613,40.8441592,7174,635
"19342",109,0,0,4,0,4,2,3,3,0,63,1,-80.2432839,25.9595052,1446,703
"19343",90,0,0,1,2,0,1,1,2,1,42,1,-81.3014284,28.6092911,3258,618
"19344",169,0,0,9,2,4,2,2,1,1,101,1,-75.0260667,39.9311729,750,723
"19345",60,1,1,9,2,0,1,0,1,0,66,0,-73.9888797,40.3345201,482,745
"19346",387,1,0,3,1,1,5,2,2,0,128,1,-74.0241367,40.1601131,3875,584
"19347",204,1,1,5,0,4,3,2,1,0,127,1,-74.2971543,40.727549,2230,632
"19348",69,1,0,3,1,0,1,1,1,1,74,0,-73.6918806,42.7478224,2439,623
"19351",308,0,0,2,1,4,4,0,1,0,92,1,-73.9550857,40.7573053,3846,669
"19352",263,0,0,0,2,1,4,2,2,1,119,1,-73.1172573,40.8602892,2761,659
"19354",83,1,1,9,2,0,1,2,3,2,43,0,-74.4173877,40.56829,1402,758
"19355",154,1,1,5,2,1,2,0,2,0,67,1,-74.1416127,40.8811561,1936,706
"19356",141,1,1,5,0,3,2,1,1,1,75,1,-80.3324514,26.1059556,3499,711
"19357",82,0,0,9,1,2,1,2,2,0,66,1,-74.3997976,40.6303421,4455,676
"19358",287,1,1,5,1,1,4,2,2,2,137,0,-73.0818468,41.597477,5186,604
"19360",263,0,0,4,2,2,4,0,1,0,113,0,-82.24,30.06,1680,706
"19362",169,0,0,7,2,1,2,2,1,2,122,0,-73.9888797,40.948271,1627,717
"19363",85,0,0,0,1,2,1,1,2,0,58,1,-82.7023383,28.3031034,4943,683
"19365",131,0,0,4,1,0,2,3,2,0,56,0,-73.9065883,42.7765383,3375,595
"19367",252,1,0,7,0,4,4,2,1,1,145,1,-73.9212858,40.7043156,3089,685
"19368",148,0,0,6,1,0,3,0,1,0,137,0,-88.3530747,44.2455449,11389,573
"19370",92,1,0,4,0,1,1,2,3,1,46,0,-75.9065783,42.1017651,3662,632
"19371",106,0,0,6,1,1,2,1,1,2,118,1,-72.7274495,41.7660981,1099,773
"19373",84,1,0,0,2,1,1,2,1,0,72,1,-73.8830701,40.8050442,1581,760
"19376",175,0,0,0,1,2,2,1,3,0,122,1,-82.4698603,27.9822094,4857,710
"19378",205,0,0,1,2,0,3,1,2,1,156,0,-93.2524636,45.1688065,794,731
"19380",57,0,0,8,0,4,1,2,2,0,54,0,-82.5889012,27.4872771,3969,719
"19381",142,0,0,9,1,0,2,1,1,0,93,0,-74.2120629,40.7725485,2746,655
