"","X","convert_ind","discount","Home_policy_ind","df_prior_carrier","df_cov_package","df_cat_zone","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","driver_age","split","freq_agent"
"19575",19575,0,0,0,4,0,3,3,3,2,0,118,"Train",1
"19576",19576,0,0,0,2,0,3,2,3,1,2,137,"Train",1
"19577",19577,0,0,0,1,1,2,2,1,2,1,99,"Train",1
"19578",19578,0,0,0,0,0,3,3,2,2,2,76,"Train",1
"19579",19579,0,1,0,5,0,2,2,1,1,1,89,"Train",0
"19580",19580,0,0,0,8,0,2,1,1,2,0,16,"Train",1
"19581",19581,0,0,0,2,0,3,1,1,3,0,31,"Train",0
"19582",19582,NA,0,0,9,1,1,1,0,1,2,58,"Test",1
"19583",19583,0,0,0,6,0,4,3,2,1,0,127,"Train",0
"19584",19584,0,0,0,4,1,1,3,2,1,1,100,"Train",1
"19585",19585,0,0,0,6,1,0,1,3,1,2,72,"Train",1
"19586",19586,0,0,0,4,3,1,2,2,1,0,57,"Train",1
"19587",19587,0,0,0,0,1,2,2,1,1,1,91,"Train",1
"19588",19588,0,0,0,5,0,4,1,1,1,1,16,"Train",1
"19589",19589,NA,1,1,4,2,1,2,3,3,0,99,"Test",0
"19590",19590,NA,0,0,6,1,3,1,1,2,1,52,"Test",1
"19591",19591,0,0,0,1,2,0,5,2,3,0,118,"Train",1
"19592",19592,1,0,0,7,0,4,2,0,1,0,58,"Train",0
"19593",19593,0,1,0,0,2,0,5,0,3,0,159,"Train",0
"19594",19594,0,1,1,9,2,0,1,1,1,1,53,"Train",1
"19595",19595,0,1,1,2,0,4,1,1,1,0,44,"Train",0
"19596",19596,0,0,0,4,0,0,2,2,2,0,126,"Train",0
"19597",19597,NA,1,1,3,1,2,5,1,1,1,142,"Test",1
"19598",19598,NA,1,1,4,2,0,1,1,2,1,42,"Test",1
"19599",19599,NA,0,0,4,0,3,1,1,1,0,60,"Test",0
"19600",19600,0,0,0,5,1,0,1,2,1,1,61,"Train",1
"19601",19601,0,0,0,0,0,3,1,0,2,0,47,"Train",1
"19602",19602,0,0,0,1,1,1,3,2,1,0,109,"Train",1
"19603",19603,NA,0,0,9,1,4,1,0,1,0,18,"Test",1
"19604",19604,0,1,1,7,0,3,2,2,1,0,63,"Train",1
"19605",19605,0,0,0,6,0,4,2,0,1,0,74,"Train",1
"19606",19606,0,0,0,3,1,3,3,1,3,0,75,"Train",1
"19607",19607,1,0,0,8,1,3,2,3,3,2,50,"Train",0
"19608",19608,0,1,0,6,0,4,2,0,1,0,99,"Train",0
"19609",19609,NA,0,0,2,2,1,3,1,1,0,136,"Test",0
"19610",19610,0,0,0,0,0,1,1,1,1,0,18,"Train",1
"19611",19611,0,0,0,4,2,1,1,2,3,0,18,"Train",1
"19612",19612,0,0,0,4,1,2,2,0,1,0,137,"Train",0
"19613",19613,NA,1,1,1,2,2,5,1,1,1,117,"Test",1
"19614",19614,0,0,0,9,1,1,5,1,2,1,188,"Train",1
"19615",19615,NA,0,0,4,2,1,4,2,1,1,137,"Test",1
"19616",19616,0,0,0,0,0,4,2,1,3,0,49,"Train",0
"19617",19617,0,0,0,8,1,4,1,2,1,2,63,"Train",1
"19618",19618,0,0,0,6,1,1,2,1,1,1,102,"Train",0
"19619",19619,0,0,0,9,0,4,2,3,1,0,91,"Train",1
"19620",19620,0,0,0,9,0,1,2,1,2,1,57,"Train",1
"19621",19621,NA,0,0,7,0,4,4,2,2,0,107,"Test",1
"19622",19622,0,0,0,3,0,1,3,3,3,0,150,"Train",1
"19623",19623,0,0,0,0,1,0,1,1,1,0,56,"Train",1
"19624",19624,NA,0,0,0,0,4,1,1,2,0,40,"Test",1
"19625",19625,0,0,0,2,0,0,3,0,2,0,71,"Train",1
"19626",19626,NA,0,0,9,1,0,3,3,1,0,91,"Test",1
"19627",19627,1,1,1,2,1,1,1,1,3,2,78,"Train",1
"19628",19628,NA,0,0,5,1,2,2,3,1,1,105,"Test",1
"19629",19629,0,0,0,9,1,1,2,1,1,0,67,"Train",1
"19630",19630,0,0,0,4,3,0,3,1,1,0,83,"Train",1
"19631",19631,NA,0,0,7,1,0,2,1,1,0,86,"Test",1
"19632",19632,0,0,0,9,2,1,2,1,1,2,104,"Train",1
"19633",19633,NA,0,0,4,1,0,3,1,3,0,126,"Test",1
"19634",19634,NA,1,1,0,0,3,2,2,2,0,89,"Test",1
"19635",19635,0,0,0,2,1,0,5,3,1,0,142,"Train",1
"19636",19636,0,1,1,6,0,0,3,2,1,1,110,"Train",1
"19637",19637,0,1,1,1,2,0,2,1,2,1,87,"Train",0
"19638",19638,NA,0,0,3,1,1,1,0,1,1,20,"Test",0
"19639",19639,0,0,0,4,1,2,1,1,1,0,43,"Train",1
"19640",19640,NA,0,0,0,2,1,1,1,1,0,44,"Test",1
"19641",19641,0,1,1,2,1,0,1,1,1,0,18,"Train",1
"19642",19642,0,0,0,3,1,1,2,1,1,0,81,"Train",1
"19643",19643,0,0,0,4,2,1,2,2,1,0,92,"Train",0
"19644",19644,0,0,0,5,0,0,1,1,3,0,48,"Train",1
"19645",19645,NA,0,0,5,1,1,2,1,1,0,122,"Test",1
"19646",19646,0,0,0,9,2,3,2,1,1,1,59,"Train",1
"19647",19647,NA,1,1,0,0,3,1,2,1,0,53,"Test",1
"19648",19648,0,0,0,3,1,1,3,0,1,0,86,"Train",0
"19649",19649,0,0,0,3,0,3,2,2,2,0,70,"Train",0
"19650",19650,0,0,0,8,0,4,3,1,2,0,78,"Train",1
"19651",19651,0,0,0,0,2,0,6,1,1,1,129,"Train",1
"19652",19652,0,0,0,5,0,3,2,3,1,0,72,"Train",1
"19653",19653,0,0,0,0,1,1,2,2,1,0,113,"Train",1
"19654",19654,0,0,0,7,0,4,2,1,1,0,73,"Train",1
"19655",19655,0,1,1,6,1,3,1,1,2,0,17,"Train",1
"19656",19656,NA,0,0,4,1,3,1,1,1,0,63,"Test",0
"19657",19657,0,0,0,4,1,0,3,2,1,0,122,"Train",1
"19658",19658,0,0,0,4,0,3,2,2,2,0,100,"Train",0
"19659",19659,1,0,0,7,1,1,1,2,2,0,51,"Train",1
"19660",19660,0,1,1,1,1,0,5,0,2,0,162,"Train",1
"19661",19661,NA,0,0,4,1,0,6,3,1,0,132,"Test",0
"19662",19662,1,0,0,1,1,1,2,1,2,2,67,"Train",1
"19663",19663,0,0,0,2,2,1,2,1,1,0,123,"Train",1
"19664",19664,0,0,0,7,1,1,3,2,3,0,129,"Train",1
"19665",19665,NA,0,0,0,2,0,1,2,1,0,49,"Test",0
"19666",19666,0,0,0,5,0,3,3,1,1,0,160,"Train",1
"19667",19667,0,0,0,6,0,3,2,0,1,0,105,"Train",0
"19668",19668,0,0,0,9,2,1,1,1,1,2,43,"Train",1
"19669",19669,NA,0,0,4,1,1,2,1,2,2,70,"Test",1
"19670",19670,NA,1,1,4,1,2,3,1,1,1,115,"Test",1
"19671",19671,1,0,0,6,2,1,2,0,2,0,100,"Train",0
"19672",19672,NA,1,1,1,0,4,2,0,1,0,79,"Test",1
"19673",19673,NA,0,0,6,1,3,5,2,1,0,149,"Test",1
"19674",19674,0,0,0,0,0,4,3,0,2,0,85,"Train",1
"19675",19675,0,1,0,3,2,0,1,2,1,0,65,"Train",1
"19676",19676,NA,0,0,7,1,2,1,2,2,0,53,"Test",0
"19677",19677,0,0,0,8,0,4,2,3,1,0,104,"Train",1
"19678",19678,0,0,0,4,0,4,2,2,1,1,120,"Train",0
"19679",19679,0,0,0,0,2,0,2,1,1,2,117,"Train",0
"19680",19680,0,0,0,6,0,4,3,1,2,1,88,"Train",1
"19681",19681,0,0,0,2,0,1,4,3,2,1,135,"Train",1
"19682",19682,0,0,0,2,0,4,2,2,3,0,64,"Train",1
"19683",19683,0,0,0,4,2,0,2,2,1,1,75,"Train",0
"19684",19684,0,0,0,2,2,0,1,2,1,1,35,"Train",0
"19685",19685,0,0,0,4,0,0,1,2,1,2,48,"Train",1
"19686",19686,0,0,0,7,3,2,6,2,1,0,176,"Train",1
"19687",19687,NA,0,0,0,0,4,5,0,1,0,235,"Test",1
"19688",19688,0,0,0,4,1,2,1,2,2,0,25,"Train",1
"19689",19689,0,0,0,6,1,3,5,1,1,0,122,"Train",0
"19690",19690,0,0,0,1,1,2,4,1,1,0,143,"Train",1
"19691",19691,0,0,0,4,1,2,2,1,2,1,112,"Train",0
"19692",19692,0,0,0,2,2,1,2,3,2,0,69,"Train",0
"19693",19693,0,1,1,6,1,1,2,3,3,2,67,"Train",1
"19694",19694,0,0,0,3,1,3,4,2,1,1,140,"Train",1
"19695",19695,0,1,1,5,1,1,1,1,1,0,63,"Train",1
"19696",19696,0,0,0,0,1,1,3,2,3,0,71,"Train",1
"19697",19697,NA,0,0,3,0,3,1,2,1,0,62,"Test",1
"19698",19698,1,0,0,7,2,3,2,1,3,1,86,"Train",0
"19699",19699,0,1,1,4,0,3,3,2,1,1,117,"Train",1
"19700",19700,0,0,0,9,0,1,3,2,3,2,81,"Train",1
"19701",19701,NA,1,1,5,2,1,5,2,1,1,170,"Test",0
"19702",19702,0,0,0,4,0,2,2,1,2,1,118,"Train",0
"19703",19703,1,1,1,4,2,1,2,1,1,0,62,"Train",0
"19704",19704,0,0,0,3,0,3,1,3,2,0,54,"Train",0
"19705",19705,0,1,0,6,0,4,1,2,2,0,55,"Train",0
"19706",19706,1,0,0,4,2,0,1,0,2,0,42,"Train",1
"19707",19707,0,1,1,6,2,2,1,1,2,0,43,"Train",0
"19708",19708,0,0,0,0,0,4,1,1,2,0,51,"Train",0
"19709",19709,0,1,1,1,0,4,1,3,2,1,51,"Train",1
"19710",19710,NA,0,0,6,1,4,1,2,1,2,45,"Test",1
"19711",19711,0,0,0,1,1,3,3,2,1,0,95,"Train",0
"19712",19712,0,0,0,4,1,1,1,2,3,1,48,"Train",1
"19713",19713,1,0,0,7,2,2,1,1,1,1,45,"Train",1
"19714",19714,0,1,1,0,0,4,4,0,1,0,90,"Train",0
"19715",19715,0,0,0,3,2,0,3,0,1,1,119,"Train",1
"19716",19716,NA,0,0,4,0,3,3,1,3,2,117,"Test",1
"19717",19717,NA,1,1,5,1,2,2,1,3,1,64,"Test",1
"19718",19718,0,1,0,6,2,3,3,0,1,0,134,"Train",1
"19719",19719,0,0,0,7,0,0,5,3,2,0,151,"Train",1
"19720",19720,NA,0,0,2,1,0,1,1,2,1,36,"Test",0
"19721",19721,0,0,0,4,0,0,1,1,1,1,53,"Train",0
"19722",19722,0,0,0,7,0,3,4,1,2,2,124,"Train",1
"19723",19723,1,1,1,4,1,1,1,2,1,1,63,"Train",1
"19724",19724,0,0,0,6,1,0,3,2,1,1,108,"Train",1
"19725",19725,0,0,0,4,1,1,1,1,2,0,44,"Train",0
"19726",19726,0,0,0,6,2,1,1,2,2,0,52,"Train",1
"19727",19727,0,0,0,6,1,3,1,3,1,0,59,"Train",1
"19728",19728,1,1,0,7,1,0,5,0,3,1,137,"Train",1
"19729",19729,0,0,0,0,0,4,2,3,2,0,83,"Train",1
"19730",19730,1,0,0,9,0,0,2,1,2,1,120,"Train",0
"19731",19731,0,1,0,6,2,2,1,2,2,0,45,"Train",1
"19732",19732,0,1,1,7,0,2,1,0,2,1,58,"Train",1
"19733",19733,0,0,0,7,1,2,3,1,1,1,66,"Train",1
"19734",19734,0,1,1,8,1,0,2,2,1,0,81,"Train",1
"19735",19735,0,0,0,8,1,1,1,2,2,0,48,"Train",1
"19736",19736,NA,1,1,5,1,2,2,0,1,0,101,"Test",1
"19737",19737,0,0,0,9,0,0,1,2,1,0,73,"Train",1
"19738",19738,0,0,0,4,2,3,3,2,3,1,102,"Train",1
"19739",19739,1,0,0,4,1,1,1,1,2,0,48,"Train",0
"19740",19740,0,1,1,9,1,2,2,2,1,0,104,"Train",1
"19741",19741,0,0,0,2,0,4,1,3,1,2,28,"Train",1
"19742",19742,0,0,0,9,2,1,5,1,2,0,173,"Train",0
"19743",19743,0,0,0,9,1,1,2,2,1,2,98,"Train",1
"19744",19744,0,0,0,9,0,4,1,3,2,1,47,"Train",1
"19745",19745,0,0,0,6,1,1,1,1,1,0,58,"Train",1
"19746",19746,0,0,0,0,0,4,2,2,3,0,107,"Train",1
"19747",19747,NA,0,0,6,0,0,2,3,3,1,50,"Test",1
"19748",19748,1,1,1,4,2,2,2,2,1,0,78,"Train",1
"19749",19749,0,0,0,4,1,0,2,2,2,0,80,"Train",1
"19750",19750,0,0,0,7,0,3,2,2,1,0,109,"Train",1
"19751",19751,0,0,0,8,0,4,3,0,2,0,120,"Train",0
"19752",19752,0,1,0,9,2,0,1,0,2,0,28,"Train",0
"19753",19753,NA,1,1,5,1,1,1,2,1,0,56,"Test",1
"19754",19754,NA,1,1,5,2,0,3,1,2,0,82,"Test",0
"19755",19755,0,0,0,9,2,1,1,2,2,0,17,"Train",1
"19756",19756,0,0,0,5,1,4,1,2,2,1,69,"Train",1
"19757",19757,NA,1,1,2,0,3,2,1,1,1,87,"Test",1
"19758",19758,0,1,1,5,1,0,3,2,2,1,128,"Train",0
"19759",19759,0,0,0,0,2,0,4,1,2,1,159,"Train",0
"19760",19760,NA,0,0,4,0,3,3,2,2,0,116,"Test",0
"19761",19761,NA,0,0,0,1,1,1,0,1,0,52,"Test",1
"19762",19762,NA,0,0,4,1,2,4,0,2,0,133,"Test",1
"19763",19763,0,0,0,7,1,2,4,3,1,2,136,"Train",1
"19764",19764,0,0,0,1,3,2,1,1,1,1,63,"Train",1
"19765",19765,NA,0,0,1,0,3,4,1,1,1,116,"Test",0
"19766",19766,NA,1,0,6,1,1,2,0,1,0,85,"Test",0
"19767",19767,0,1,1,8,0,4,4,3,1,0,137,"Train",1
"19768",19768,0,0,0,8,2,0,4,1,1,0,129,"Train",0
"19769",19769,1,1,0,5,1,4,1,2,1,2,55,"Train",0
"19770",19770,0,1,1,0,1,1,5,1,1,0,151,"Train",0
"19771",19771,0,1,0,1,0,4,2,2,3,0,60,"Train",1
"19772",19772,0,0,0,6,2,0,2,1,2,0,67,"Train",1
"19773",19773,NA,1,1,1,1,2,1,0,1,1,54,"Test",0
"19774",19774,0,0,0,3,0,3,2,1,1,1,60,"Train",1
"19775",19775,NA,0,0,7,1,0,3,1,3,0,136,"Test",0
"19776",19776,0,0,0,9,2,4,1,2,3,1,56,"Train",1
"19777",19777,0,0,0,1,1,3,3,1,2,0,96,"Train",1
"19778",19778,0,0,0,3,2,4,1,3,1,1,60,"Train",1
"19779",19779,1,1,1,1,2,0,3,2,1,1,124,"Train",1
"19780",19780,0,0,0,5,0,2,3,1,2,0,116,"Train",0
"19781",19781,0,0,0,3,0,4,1,1,2,1,63,"Train",1
"19782",19782,0,0,0,0,0,4,6,3,2,0,163,"Train",0
"19783",19783,0,0,0,5,1,4,1,1,2,1,63,"Train",0
"19784",19784,0,0,0,3,1,3,2,0,1,0,124,"Train",0
"19785",19785,NA,1,0,6,0,4,3,0,2,0,102,"Test",1
"19786",19786,0,0,0,2,0,2,6,2,1,0,150,"Train",0
"19787",19787,0,0,0,2,2,2,2,2,1,0,108,"Train",1
"19788",19788,0,1,1,2,0,4,5,1,3,0,163,"Train",0
"19789",19789,0,0,0,6,0,4,1,2,3,1,45,"Train",1
"19790",19790,0,0,0,9,0,4,2,0,2,0,122,"Train",1
"19791",19791,0,0,0,1,2,1,3,1,1,0,102,"Train",1
"19792",19792,0,0,0,0,2,2,4,0,2,1,92,"Train",1
"19793",19793,NA,0,0,0,0,3,2,3,1,0,88,"Test",1
"19794",19794,0,0,0,0,1,1,2,3,1,0,72,"Train",1
"19795",19795,0,1,1,3,1,4,1,1,1,0,17,"Train",1
"19796",19796,0,0,0,4,2,4,5,2,1,0,102,"Train",1
"19797",19797,0,1,1,2,0,4,1,2,1,0,17,"Train",1
"19798",19798,0,0,0,2,1,0,1,1,1,1,53,"Train",1
"19799",19799,0,1,1,8,3,2,3,1,2,1,95,"Train",1
"19800",19800,0,0,0,1,2,1,3,1,3,1,78,"Train",0
"19801",19801,0,1,1,4,1,1,2,1,1,2,53,"Train",0
"19802",19802,NA,1,1,7,0,3,4,1,1,1,124,"Test",0
"19803",19803,NA,0,0,4,1,0,1,2,1,0,64,"Test",1
"19804",19804,NA,1,1,8,1,2,1,2,2,0,30,"Test",1
"19805",19805,0,0,0,9,0,4,2,3,2,0,146,"Train",0
"19806",19806,0,0,0,3,0,4,3,1,1,0,79,"Train",1
"19807",19807,1,1,1,1,0,3,1,2,3,1,58,"Train",1
"19808",19808,0,0,0,6,0,3,2,3,2,1,102,"Train",1
"19809",19809,0,0,0,6,1,1,4,1,2,0,131,"Train",1
"19810",19810,NA,0,0,5,0,3,2,0,2,1,95,"Test",0
"19811",19811,0,1,0,7,0,4,1,2,2,2,46,"Train",0
"19812",19812,NA,0,0,3,1,2,5,1,2,2,156,"Test",0
"19813",19813,0,0,0,5,2,2,1,0,1,0,49,"Train",1
"19814",19814,1,0,0,9,3,2,3,1,1,0,89,"Train",1
"19815",19815,0,1,0,6,0,3,4,1,2,1,128,"Train",1
"19816",19816,0,0,0,1,1,2,6,2,1,0,117,"Train",1
"19817",19817,0,0,0,6,1,0,2,0,2,0,55,"Train",0
"19818",19818,0,0,0,5,0,4,2,1,1,1,70,"Train",1
"19819",19819,0,1,1,3,0,4,4,2,1,1,115,"Train",0
"19820",19820,0,0,0,4,0,1,5,1,1,1,126,"Train",0
"19821",19821,0,1,0,1,1,2,1,1,2,1,58,"Train",0
"19822",19822,NA,1,1,3,1,2,1,1,1,0,55,"Test",1
"19823",19823,0,0,0,5,0,4,3,3,3,1,124,"Train",1
"19824",19824,1,0,0,7,2,2,2,1,2,0,92,"Train",1
"19825",19825,0,0,0,1,0,4,2,1,1,2,94,"Train",1
"19826",19826,0,1,1,9,1,0,2,0,2,1,99,"Train",1
"19827",19827,0,0,0,0,0,4,1,2,2,0,66,"Train",1
"19828",19828,0,0,0,6,1,4,1,1,2,0,49,"Train",0
"19829",19829,NA,1,1,3,2,2,3,1,2,0,97,"Test",1
"19830",19830,0,0,0,6,2,3,3,0,1,2,96,"Train",0
"19831",19831,NA,0,0,5,0,3,1,0,3,0,42,"Test",1
"19832",19832,0,0,0,0,0,3,2,0,1,0,51,"Train",1
"19833",19833,1,0,0,3,3,1,3,1,1,1,91,"Train",1
"19834",19834,0,0,0,4,1,3,1,1,3,1,17,"Train",1
"19835",19835,NA,1,1,0,1,4,1,3,1,0,70,"Test",0
"19836",19836,0,0,0,6,1,3,3,1,2,0,126,"Train",1
"19837",19837,0,0,0,9,1,1,2,1,3,0,118,"Train",0
"19838",19838,0,1,1,2,0,4,1,3,2,0,53,"Train",1
"19839",19839,NA,1,1,0,2,2,3,1,2,0,77,"Test",0
"19840",19840,0,0,0,5,1,1,1,2,2,0,33,"Train",1
"19841",19841,NA,0,0,4,2,2,4,3,1,0,146,"Test",1
"19842",19842,1,0,0,6,1,2,2,0,1,0,90,"Train",1
"19843",19843,NA,1,0,3,2,0,6,1,2,1,134,"Test",1
"19844",19844,0,0,0,0,1,3,1,0,1,0,54,"Train",1
"19845",19845,0,0,0,4,0,4,4,3,2,1,165,"Train",1
"19846",19846,0,0,0,2,2,0,3,2,2,0,115,"Train",1
"19847",19847,NA,0,0,7,0,4,1,2,1,1,17,"Test",1
"19848",19848,0,1,0,7,2,0,2,0,3,0,73,"Train",0
"19849",19849,0,0,0,5,1,2,1,1,2,1,37,"Train",0
"19850",19850,0,0,0,3,1,1,2,1,1,1,101,"Train",1
"19851",19851,0,0,0,7,0,2,3,1,2,1,83,"Train",1
"19852",19852,NA,0,0,5,0,3,2,3,1,0,117,"Test",1
"19853",19853,1,0,0,5,1,3,2,2,2,0,105,"Train",0
"19854",19854,NA,0,0,2,2,1,2,1,2,1,111,"Test",1
"19855",19855,NA,0,0,5,0,3,1,1,1,0,19,"Test",1
"19856",19856,NA,0,0,0,0,0,2,1,1,0,104,"Test",1
"19857",19857,0,0,0,0,2,0,2,2,1,0,129,"Train",1
"19858",19858,0,0,0,0,0,4,5,0,2,1,145,"Train",1
"19859",19859,0,0,0,5,1,3,1,0,3,0,62,"Train",1
"19860",19860,0,0,0,3,1,1,2,3,2,1,160,"Train",0
"19861",19861,NA,0,0,4,2,1,1,2,2,0,52,"Test",0
"19862",19862,NA,0,0,6,0,2,2,1,1,0,78,"Test",1
"19863",19863,NA,1,1,2,0,4,1,1,1,1,41,"Test",1
"19864",19864,0,0,0,3,0,0,1,2,2,0,69,"Train",1
"19865",19865,NA,1,0,0,2,1,1,2,3,0,41,"Test",0
"19866",19866,NA,0,0,4,1,2,3,1,1,1,102,"Test",1
"19867",19867,0,0,0,2,0,3,2,1,2,0,80,"Train",1
"19868",19868,0,0,0,2,2,3,1,0,2,0,55,"Train",1
"19869",19869,0,0,0,5,1,1,2,0,2,1,78,"Train",1
"19870",19870,NA,0,0,5,1,3,1,1,1,1,47,"Test",1
"19871",19871,0,0,0,9,1,1,3,0,3,1,118,"Train",0
"19872",19872,0,0,0,7,0,4,2,1,1,0,72,"Train",0
"19873",19873,0,0,0,6,0,3,3,2,2,1,135,"Train",1
"19874",19874,0,1,1,2,2,4,1,1,3,1,89,"Train",0
"19875",19875,NA,0,0,0,2,0,1,1,1,2,47,"Test",0
"19876",19876,0,1,0,0,2,0,2,1,2,0,123,"Train",0
"19877",19877,0,0,0,8,0,2,1,2,3,1,60,"Train",1
"19878",19878,0,1,1,1,1,0,5,1,1,1,134,"Train",1
"19879",19879,0,0,0,7,0,4,1,1,1,2,61,"Train",0
"19880",19880,NA,0,0,5,1,1,2,1,3,0,97,"Test",1
"19881",19881,NA,0,0,5,1,2,1,1,3,1,42,"Test",1
"19882",19882,0,1,0,8,2,1,3,2,1,1,105,"Train",1
"19883",19883,NA,0,0,7,1,0,1,1,1,0,53,"Test",1
"19884",19884,0,0,0,3,0,3,3,1,2,1,87,"Train",1
"19885",19885,0,0,0,5,1,1,1,0,2,0,45,"Train",1
"19886",19886,NA,1,1,3,2,0,3,1,1,2,129,"Test",1
"19887",19887,0,1,1,6,1,3,2,2,3,0,64,"Train",1
"19888",19888,NA,1,1,0,0,4,1,0,1,0,39,"Test",1
"19889",19889,NA,0,0,4,1,4,3,0,1,0,97,"Test",1
"19890",19890,1,0,0,0,1,2,4,1,1,1,113,"Train",1
"19891",19891,0,0,0,0,2,1,3,1,2,0,103,"Train",0
"19892",19892,NA,0,0,3,2,0,1,3,1,1,45,"Test",1
"19893",19893,0,0,0,4,2,0,1,0,1,0,108,"Train",1
"19894",19894,NA,1,1,5,2,1,1,2,2,0,34,"Test",0
"19895",19895,0,0,0,4,2,0,1,2,2,0,19,"Train",1
"19896",19896,0,1,0,2,2,1,1,1,1,0,60,"Train",1
"19897",19897,NA,1,1,0,0,1,1,2,2,0,70,"Test",1
"19898",19898,NA,1,1,2,1,3,4,1,3,1,122,"Test",1
"19899",19899,1,0,0,1,0,0,2,2,2,1,88,"Train",0
"19900",19900,0,1,0,4,1,3,1,2,2,0,36,"Train",0
"19901",19901,1,0,0,0,1,1,2,1,1,1,67,"Train",1
"19902",19902,NA,0,0,3,0,3,4,1,2,0,149,"Test",1
"19903",19903,0,0,0,5,0,0,3,0,2,0,108,"Train",1
"19904",19904,0,1,0,6,2,2,2,2,1,0,118,"Train",1
"19905",19905,1,1,1,1,0,4,2,3,2,0,110,"Train",1
"19906",19906,0,0,0,7,0,4,1,2,2,1,51,"Train",1
"19907",19907,0,0,0,2,2,2,1,0,2,1,61,"Train",0
"19908",19908,0,0,0,0,1,1,2,2,2,0,108,"Train",1
"19909",19909,0,1,1,4,2,0,1,2,1,0,39,"Train",1
"19910",19910,0,0,0,5,2,0,3,1,2,0,101,"Train",1
"19911",19911,0,0,0,2,0,0,2,1,3,0,65,"Train",1
"19912",19912,0,1,1,3,2,3,2,1,1,0,126,"Train",0
"19913",19913,1,0,0,4,0,1,1,1,2,0,51,"Train",1
"19914",19914,0,1,1,2,2,1,4,1,1,0,129,"Train",1
"19915",19915,0,0,0,4,1,3,1,1,2,1,50,"Train",1
"19916",19916,0,0,0,4,3,3,1,1,2,0,17,"Train",1
"19917",19917,1,1,1,9,1,0,1,1,1,1,44,"Train",1
"19918",19918,0,1,1,9,0,4,2,1,1,0,51,"Train",1
"19919",19919,0,0,0,6,3,4,1,2,2,1,51,"Train",1
"19920",19920,1,0,0,9,2,0,2,1,2,0,99,"Train",0
"19921",19921,0,0,0,7,1,1,2,2,1,0,88,"Train",1
"19922",19922,0,1,1,4,0,4,3,1,1,1,125,"Train",0
"19923",19923,0,0,0,4,1,2,3,2,3,2,137,"Train",1
"19924",19924,0,0,0,2,1,3,1,2,3,0,36,"Train",0
"19925",19925,0,0,0,8,2,0,2,3,1,0,132,"Train",1
"19926",19926,NA,1,0,4,2,0,2,1,1,0,106,"Test",1
"19927",19927,0,1,1,5,2,1,3,2,3,0,79,"Train",0
"19928",19928,0,0,0,3,1,3,1,3,1,1,41,"Train",0
"19929",19929,0,1,1,0,1,1,2,2,1,0,85,"Train",0
"19930",19930,0,0,0,7,2,0,1,2,2,0,57,"Train",0
"19931",19931,1,0,0,2,1,1,3,2,1,1,72,"Train",1
"19932",19932,0,0,0,0,0,4,3,2,1,1,116,"Train",1
"19933",19933,0,0,0,4,1,0,3,1,3,2,123,"Train",1
"19934",19934,NA,0,0,3,0,4,2,1,2,0,120,"Test",1
"19935",19935,0,1,0,5,1,3,1,1,1,0,65,"Train",0
"19936",19936,NA,0,0,4,1,1,3,0,2,0,124,"Test",1
"19937",19937,1,0,0,9,1,0,2,2,2,2,79,"Train",1
"19938",19938,NA,0,0,7,0,4,5,0,1,0,143,"Test",0
"19939",19939,1,1,1,2,0,2,1,0,1,0,46,"Train",1
"19940",19940,NA,0,0,6,1,1,3,1,1,0,113,"Test",1
"19941",19941,NA,0,0,7,2,1,1,0,2,0,33,"Test",1
"19942",19942,0,0,0,5,2,0,2,0,2,0,108,"Train",1
"19943",19943,0,0,0,4,1,2,1,3,2,1,64,"Train",1
"19944",19944,0,0,0,3,0,3,2,0,2,0,109,"Train",1
"19945",19945,NA,0,0,2,2,0,1,1,1,0,46,"Test",1
"19946",19946,1,1,0,9,1,1,3,1,1,0,118,"Train",1
"19947",19947,NA,1,1,4,1,2,2,3,2,2,87,"Test",1
"19948",19948,0,0,0,8,1,2,4,1,1,0,140,"Train",1
"19949",19949,NA,0,0,2,1,1,2,2,1,1,70,"Test",1
"19950",19950,NA,0,0,5,0,4,1,0,1,0,33,"Test",1
"19951",19951,0,0,0,7,0,2,2,1,1,1,103,"Train",0
"19952",19952,0,0,0,4,1,0,5,0,2,1,169,"Train",1
"19953",19953,NA,1,0,6,1,0,1,1,2,0,42,"Test",1
"19954",19954,NA,0,0,6,2,2,2,1,1,1,95,"Test",1
"19955",19955,0,0,0,7,1,1,1,1,2,0,17,"Train",0
"19956",19956,0,1,1,0,0,4,1,1,2,0,31,"Train",1
"19957",19957,NA,1,0,9,0,3,2,2,1,1,146,"Test",0
"19958",19958,0,1,1,4,2,0,3,3,3,0,76,"Train",1
"19959",19959,0,1,1,7,1,3,4,2,1,0,140,"Train",1
"19960",19960,0,1,1,1,2,1,1,2,2,0,17,"Train",1
"19961",19961,0,0,0,9,0,4,1,3,1,0,43,"Train",1
"19962",19962,0,0,0,3,1,1,3,2,1,1,75,"Train",1
"19963",19963,NA,1,1,5,2,1,1,1,2,2,18,"Test",1
"19964",19964,0,0,0,4,1,4,1,1,3,2,48,"Train",1
"19965",19965,0,0,0,6,1,2,3,1,1,1,75,"Train",0
"19966",19966,0,1,1,9,2,1,3,1,2,0,112,"Train",0
"19967",19967,0,0,0,7,1,1,2,1,1,0,98,"Train",1
"19968",19968,0,0,0,7,1,0,3,1,2,0,115,"Train",1
