discount,Home_policy_ind,m_living_status,m_ownership,df_prior_carrier,df_cov_package,df_cat_zone,quoted_amt,credit_score,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,driver_age,n_safty_rating,car_age,n_car,lon,lat,state_id,Agent_cd,num_date,county_name,n_gender,max_high_edu
0,0,1,0,0,1,0,5654,703,2,1,1,2,50,61,3,2,-73.8272029,40.87347,5,40766470,17700.625,1,-2,1
0,0,0,0,7,2,3,14345,567,2,0,1,0,36,65,4,2,-87.997164,43.0457293,2,42603732,16489.625,53,0,1
0,0,2,0,9,1,0,4941,720,1,2,2,1,51,74,5,4,-73.6742232,40.6589417,5,32759856,17870.625,104,1,1
0,0,1,0,2,0,0,3551,671,3,1,2,0,35,68,5,1,-74.0006328,40.9203906,6,79113726,17420.625,93,1,1
0,0,1,0,1,1,4,2722,659,2,1,3,0,48,72,4,2,-78.8778946,42.9752741,5,84945652,16824.625,67,0,1
0,0,2,0,7,1,1,7961,508,1,1,1,0,52,54,2,1,-73.4298073,40.7245083,5,23618291,17085.625,104,1,0
0,0,0,0,7,0,1,2643,683,6,1,2,1,31,68,4,2,-73.9800645,40.6681669,5,13428584,17183.625,50,0,1
0,0,1,0,0,2,2,2132,658,1,1,3,0,41,68,4,3,-76.4830579,42.4467049,5,19618414,16795.625,34,-1,1
0,0,1,1,8,2,4,3743,661,1,1,1,0,51,82,4,3,-81.4004227,28.5345501,0,63001951,17127.625,49,1,1
0,0,1,1,6,2,0,2443,618,1,3,2,0,57,45,6,2,-80.1847167,25.76528,0,20963719,17789.625,81,-1,0
0,0,1,0,1,1,2,3419,673,3,2,2,0,43,69,7,2,-82.4563199,27.9552692,0,36046842,16741.625,100,1,0
0,0,2,0,0,1,2,19202,522,2,0,1,1,46,69,3,1,-84.2061404,33.7939307,4,30485727,17467.625,73,2,1
0,0,2,1,0,1,0,2273,652,3,1,2,2,38,75,6,2,-73.0464309,40.8692939,5,81048133,17587.625,88,1,1
0,0,2,0,0,1,3,3689,700,1,2,2,0,62,61,6,2,-80.2042436,25.8105183,0,59115770,16795.625,81,-1,1
1,0,0,0,5,1,1,2848,663,3,1,1,0,28,74,4,2,-73.7448437,40.7728635,5,40093452,16599.625,29,3,1
1,1,0,1,4,1,3,4743,710,2,2,1,1,38,74,5,2,-73.8918897,40.7594109,5,93926952,17164.625,29,0,1
0,0,2,0,3,1,1,2902,654,1,3,2,2,50,87,4,2,-74.1386767,40.9965212,6,20229240,16546.625,93,1,0
0,0,1,1,5,0,1,4232,582,3,1,1,1,36,73,7,3,-74.0123851,41.0598251,5,88069251,17020.625,86,3,1
0,0,1,1,9,2,3,20194,483,2,2,1,0,52,87,4,2,-87.962884,43.0499798,2,22922012,16957.625,53,2,0
0,0,0,0,7,2,4,7201,617,1,2,1,0,19,86,3,3,-77.5504779,43.1770344,5,14414653,17066.625,26,1,0
0,0,0,0,3,1,1,3072,639,1,2,1,1,20,77,6,2,-93.1629063,44.9330076,7,41926877,16548.625,84,1,0
0,0,0,1,5,1,1,1146,750,4,1,2,1,29,62,5,2,-74.3176876,40.4601511,6,45747860,16494.625,110,0,1
1,0,2,0,3,1,2,641,758,3,0,1,0,35,52,4,1,-74.2971543,40.9448178,6,72727367,16844.625,14,-1,1
0,0,0,0,7,0,0,744,745,3,1,2,0,26,72,4,2,-73.7919103,40.7154518,5,68586884,16870.625,29,-1,0
1,1,0,0,4,1,3,3803,669,5,2,2,0,32,53,3,2,-93.2885455,44.9061358,7,28009950,17354.625,44,1,1
0,0,2,1,9,0,0,2908,659,1,3,1,2,46,94,3,2,-80.2934522,26.0272663,0,51210580,16524.625,12,-1,1
1,1,0,0,6,0,1,638,743,2,1,1,0,40,45,4,2,-82.7401087,27.7286699,0,34230332,16642.625,85,2,1
0,0,1,0,7,2,2,18462,534,1,0,3,1,47,54,6,2,-88.1047287,30.6809949,1,43941795,16956.625,101,1,1
1,1,2,0,2,0,0,5472,590,1,1,1,1,54,61,8,1,-73.762495,42.6532844,5,95790834,16766.625,5,1,0
0,0,1,1,3,1,1,3474,662,1,3,1,0,53,86,6,2,-80.109357,26.2778269,0,22444431,16564.625,12,-1,1
0,0,1,0,2,2,1,17825,569,2,1,1,0,50,76,6,2,-87.9383822,43.0543956,2,13763026,17006.625,53,-2,1
0,0,0,0,1,1,2,2740,670,3,1,2,2,24,64,6,2,-73.0759446,41.5528933,3,23500819,17731.625,35,1,1
0,0,1,0,1,0,2,1114,784,2,1,1,0,65,76,5,2,-82.723924,27.791959,0,66891179,17564.625,85,2,1
1,0,2,1,0,2,0,3163,603,2,1,2,2,56,48,7,2,-93.2983975,44.9944872,7,41926877,17163.625,44,0,0
0,0,2,0,0,1,3,843,737,3,0,1,0,34,61,2,1,-82.8263615,27.8497836,0,70032985,16710.625,85,1,1
0,0,1,0,4,1,1,1422,760,3,3,3,0,44,62,6,2,-74.0740729,40.8642433,6,81250154,16481.625,93,3,1
0,0,1,1,5,0,2,2222,709,2,1,1,0,54,82,4,4,-73.6241855,40.6986257,5,86979213,16681.625,104,0,1
0,0,0,0,4,1,4,1302,753,5,1,3,0,34,64,2,2,-74.3997976,40.6303421,6,50221007,17337.625,98,1,1
1,1,2,0,3,1,0,2563,667,1,2,1,0,45,96,6,3,-72.7688226,41.5254822,3,52216470,16574.625,35,-1,1
0,0,0,0,9,1,1,2661,654,2,1,1,0,45,56,5,3,-84.3016021,33.8992049,4,30485727,17776.625,73,-2,0
1,1,2,1,0,2,3,18558,505,2,0,2,0,38,76,5,2,-87.9751299,43.0671805,2,50872918,17818.625,53,0,1
0,0,2,1,5,2,1,3164,707,1,2,1,1,58,85,5,2,-76.8728167,42.6841834,5,60827747,17499.625,70,-1,0
0,0,0,0,3,0,0,1309,722,3,2,2,0,25,80,4,2,-74.197388,40.7383636,6,87257709,17560.625,55,-3,1
0,0,2,0,0,1,1,2701,643,1,1,1,0,59,69,7,2,-93.3132624,45.1670628,7,18744966,16536.625,105,1,1
0,0,1,0,7,2,3,9931,527,1,0,2,1,43,77,5,2,-73.3973936,40.6777841,5,33105135,16701.625,88,1,1
0,0,1,0,6,1,1,2687,632,1,1,1,0,33,48,4,1,-93.1980527,44.7497326,7,38518697,17504.625,108,1,0
0,0,1,0,0,0,0,1151,719,2,0,2,0,58,84,5,2,-73.9565551,40.9412128,6,25989676,17247.625,93,2,1
0,0,2,0,4,1,1,625,749,2,3,3,1,38,73,4,4,-73.7977928,40.760743,5,34672474,17116.625,29,0,1
0,0,0,0,9,3,2,9898,541,1,2,1,0,18,74,4,2,-78.8736493,42.8943161,5,33105135,16591.625,67,-1,0
1,1,0,0,5,2,0,4654,718,4,2,1,0,29,70,8,2,-78.7986181,42.9674726,5,46932438,16757.625,67,2,1
0,0,1,1,2,0,4,3716,637,2,1,2,0,50,83,4,3,-73.9918181,40.8624613,6,79113726,17814.625,93,0,1
1,1,1,0,1,1,1,2789,684,2,1,1,0,55,74,5,2,-80.1819268,26.3003637,0,13469725,17505.625,12,0,1
0,0,2,1,9,1,2,4833,710,2,2,1,0,52,64,5,3,-73.7860276,40.6997834,5,47360890,17810.625,29,-2,1
0,0,2,0,9,1,2,2129,672,1,0,2,0,35,48,6,2,-74.7775938,40.1163333,6,75322009,17070.625,39,1,0
1,1,1,0,7,2,1,2832,582,1,2,1,0,59,92,4,2,-73.9477384,41.1929636,5,33105135,17263.625,86,1,0
0,0,1,0,7,1,0,2998,744,2,2,1,0,62,74,6,3,-73.0464309,40.8692939,5,82604802,17455.625,88,0,1
0,0,2,1,9,2,4,1179,770,1,1,3,0,49,92,6,2,-74.0123851,40.8924932,6,72727367,17276.625,93,1,0
1,1,2,0,0,0,2,4950,724,1,0,1,1,60,25,3,2,-73.9154069,40.8022594,5,94320277,16551.625,1,-1,1
1,0,2,0,6,2,3,7687,486,1,1,1,1,63,66,5,2,-80.2070328,25.8487631,0,16509296,17541.625,81,-1,0
0,0,2,0,7,1,0,4748,619,2,2,1,0,50,52,4,3,-74.2061931,40.0807404,6,27740534,17029.625,80,2,1
0,0,2,0,7,2,4,8021,529,1,2,1,1,50,56,4,3,-73.8566087,40.8382522,5,14162112,17205.625,1,-1,1
1,0,2,0,0,1,2,854,732,3,1,1,0,38,81,5,4,-93.3944439,45.1646841,7,53965240,16696.625,44,1,1
0,0,2,0,0,0,0,1781,763,2,0,1,0,46,82,5,2,-73.7536695,40.6184845,5,70496981,17742.625,104,0,0
0,0,0,0,3,2,4,8554,566,2,0,1,1,34,83,4,2,-84.3147572,33.7467783,4,29986394,16523.625,73,0,1
0,0,0,1,5,0,4,1175,722,2,2,1,1,35,68,5,3,-74.2824862,40.5545823,6,62823686,16459.625,110,0,1
0,0,0,0,4,2,4,32186,555,6,3,3,0,32,68,6,3,-84.3147572,33.7467783,4,43987212,17111.625,73,2,1
0,0,1,0,6,1,2,2103,667,2,1,2,0,41,88,5,2,-81.5925427,30.3378989,0,21805692,16673.625,56,2,1
0,0,0,0,7,1,1,1856,764,2,1,3,0,42,64,4,4,-74.1915177,40.920208,6,16845224,17121.625,109,2,1
0,0,2,0,0,0,2,5005,681,2,0,1,0,46,92,4,2,-84.2542195,30.4305062,0,13469725,17175.625,62,0,0
0,0,2,0,4,1,0,3822,603,1,1,1,2,61,77,5,4,-75.1165915,39.9556147,6,83198824,16605.625,99,1,1
0,0,0,0,4,1,2,2876,662,3,0,1,0,22,73,2,1,-73.1674128,41.1743166,3,24332574,16706.625,107,1,0
0,0,2,1,0,2,2,17336,534,1,0,3,0,48,89,6,2,-87.9775787,43.0842021,2,70567811,16740.625,53,1,1
0,0,2,0,6,2,4,4833,646,2,1,1,0,48,67,4,2,-93.3439291,44.9091984,7,62735452,17265.625,44,2,0
0,0,2,0,3,0,2,662,726,1,3,1,1,50,68,3,2,-74.0711359,40.7329808,6,16325192,16740.625,58,1,1
1,1,1,0,7,1,0,4372,579,2,0,2,0,52,72,5,2,-76.1841701,43.0513668,5,50163282,17787.625,13,2,1
0,0,0,1,6,2,0,16395,536,3,2,1,0,31,42,6,3,-89.3724769,43.0833196,2,40767426,17873.625,65,3,1
0,0,2,0,7,3,3,10959,492,2,3,1,0,48,89,5,2,-84.1751648,33.7597692,4,26320656,17152.625,73,0,1
0,0,1,0,4,1,4,6216,515,1,2,2,1,59,87,3,2,-82.8263615,27.8847538,0,90495594,16512.625,85,-1,0
0,0,1,0,4,1,2,2316,578,2,3,3,1,58,84,6,1,-80.1177335,26.1351973,0,92637408,16993.625,12,0,1
1,0,0,0,4,1,2,5177,710,3,2,1,2,24,71,7,2,-73.6477342,40.6031778,5,63287205,16459.625,104,1,1
1,0,0,0,3,1,0,5532,659,4,1,2,2,36,67,3,3,-93.3847969,44.954644,7,62735452,17101.625,44,2,1
1,1,2,0,5,1,0,2084,608,1,1,1,0,55,69,4,2,-74.0021019,40.7071498,5,67327957,17100.625,78,1,0
0,0,0,1,6,2,1,2355,697,3,2,2,1,24,62,6,2,-80.0590804,26.6654996,0,29866973,16608.625,97,-1,0
1,1,1,1,5,0,0,968,732,1,2,2,0,37,69,6,2,-74.5873348,40.3379035,6,72727367,17134.625,110,1,0
0,0,2,1,8,2,4,5682,665,3,2,1,1,40,77,6,2,-82.5023464,28.0771075,0,13469725,16801.625,100,-3,1
0,0,2,0,2,1,1,3101,689,1,2,2,0,64,69,4,4,-82.5348172,27.9741076,0,13469725,17380.625,100,-1,1
0,0,2,1,6,0,0,4435,552,1,0,1,0,36,93,6,2,-73.4003405,41.098813,3,81956955,17331.625,107,1,1
1,1,2,0,3,0,0,5948,652,3,1,1,0,44,73,6,1,-73.0493825,41.5658733,3,54212503,16956.625,35,3,1
0,0,0,0,4,2,3,7864,586,3,2,1,0,33,68,3,3,-87.8697056,42.9754355,2,43308279,16686.625,53,-1,0
1,0,1,2,2,2,4,5099,683,2,0,1,2,49,50,6,2,-76.1841701,43.0513668,5,94264582,17408.625,13,0,1
0,0,2,0,9,2,4,5775,636,2,1,1,0,38,63,4,2,-74.955948,39.8817088,6,72727367,16766.625,99,0,1
0,0,2,0,9,1,2,3513,635,3,3,3,1,49,69,4,3,-75.0698754,39.8388611,6,86139805,17826.625,99,1,1
1,1,2,0,4,0,0,1791,750,1,1,2,1,63,88,6,2,-73.6683371,40.672917,5,66259281,17653.625,104,-1,0
1,0,0,0,6,2,3,45819,539,2,1,1,0,35,51,5,2,-84.0695961,33.9327331,4,53425195,16712.625,9,0,1
1,1,1,1,2,2,4,11371,512,2,2,3,0,56,48,4,4,-73.541744,40.7853084,5,70496981,16865.625,104,-2,1
0,0,1,0,6,1,1,3941,620,1,1,2,0,42,54,5,2,-84.5903367,33.8955185,4,41182312,16722.625,33,-1,0
1,1,0,0,2,1,0,4681,670,2,1,1,0,37,74,5,2,-80.2349196,25.7686714,0,20963719,16750.625,81,-2,0
0,0,2,0,4,0,2,2174,642,2,2,2,0,52,76,5,2,-73.4828374,40.7470968,5,33958256,16772.625,104,0,1
1,1,1,0,4,2,4,5387,636,2,1,2,0,37,88,4,1,-81.9425701,26.6272788,0,21576869,16679.625,41,0,0
1,0,2,2,4,2,1,2444,656,1,1,1,0,47,74,7,2,-73.9183464,41.2916113,5,68907621,16509.625,94,1,1
1,1,0,1,4,0,0,1175,714,3,2,1,0,29,63,4,2,-80.3352364,25.5527232,0,62748310,17277.625,81,1,1
0,0,2,0,8,0,0,2876,557,2,2,1,1,46,72,5,2,-80.2377078,25.7307897,0,47310293,17049.625,81,0,1
0,0,2,0,9,0,0,3123,665,1,1,2,0,70,76,4,3,-93.2355522,45.0196219,7,62735452,16821.625,44,-1,1
1,1,2,0,4,0,1,2347,626,2,1,2,1,38,75,4,2,-73.9301037,40.9694387,6,57243398,17725.625,93,0,1
1,0,0,0,4,1,2,1183,710,3,1,2,2,27,71,3,2,-73.0346244,41.5903353,3,31885847,17122.625,35,-1,0
1,0,2,0,4,2,3,5004,690,1,1,1,0,64,73,5,3,-73.0818468,40.7368396,5,16153584,17474.625,88,1,1
1,1,2,0,2,0,3,1291,725,2,0,2,0,60,53,6,1,-74.046169,40.859067,6,73426082,16947.625,93,-2,1
1,0,1,0,9,3,2,785,742,1,2,2,0,29,74,4,2,-73.9859414,40.822166,6,63570788,17689.625,93,-1,0
0,0,2,0,9,2,4,2573,682,3,1,2,0,34,87,5,3,-80.1484407,25.8535635,0,18631234,16832.625,81,-1,1
1,0,0,1,0,0,0,2053,701,4,1,1,0,28,67,3,4,-82.3248889,29.6517176,0,32432625,17054.625,18,-2,1
0,0,2,0,2,2,0,12456,481,1,1,1,1,71,67,2,1,-73.9109977,40.7633726,5,44288838,17013.625,29,1,1
0,0,1,0,5,2,1,13490,542,2,0,2,1,44,82,6,2,-88.0411993,43.1095503,2,18772661,17116.625,53,-2,1
0,0,1,1,0,2,3,7660,554,1,0,1,1,54,79,5,2,-80.3045967,25.8641207,0,84927929,16728.625,81,-1,1
0,0,0,0,4,1,0,1871,744,3,0,2,0,29,71,4,4,-74.1181234,40.9074337,6,84058252,17642.625,93,-1,1
1,0,2,2,0,1,1,7198,484,2,1,2,2,53,80,4,2,-83.8952525,33.5739691,4,25213873,16460.625,3,0,1
0,0,0,0,8,2,0,9627,609,2,1,2,0,29,60,5,1,-83.8952525,33.5739691,4,47625284,17710.625,3,0,1
0,0,2,0,2,2,3,12431,636,2,3,2,0,50,76,6,2,-88.1535352,30.6587002,1,93379162,16673.625,101,0,1
1,1,1,0,4,3,2,4089,684,1,0,1,0,34,69,7,2,-73.8918897,40.8285039,5,12788355,16944.625,1,1,1
0,0,2,0,3,2,2,7795,565,1,0,2,1,53,85,4,2,-78.8637428,42.9474532,5,18744866,16895.625,67,1,1
0,0,0,1,1,2,2,10694,479,5,0,2,0,19,51,5,2,-84.5903367,33.8955185,4,57882549,16852.625,33,-3,1
1,1,2,1,5,0,1,1180,789,3,2,3,0,31,75,4,3,-93.2231727,44.9406559,7,41926877,17826.625,44,1,1
0,0,1,0,8,1,0,6638,565,1,1,1,0,36,87,4,2,-73.9065883,40.6007956,5,99153485,17861.625,50,1,1
0,0,1,0,4,1,2,4629,629,1,0,1,1,40,65,5,2,-81.1747498,28.5374094,0,35183008,17767.625,49,1,1
0,0,2,0,2,1,2,1196,725,2,1,3,1,40,70,4,2,-73.3296037,40.7343811,5,83056996,16471.625,88,0,0
0,0,2,0,8,0,0,1539,693,2,2,1,0,62,70,1,1,-81.4114142,28.4889021,0,64203718,17246.625,49,0,1
0,0,1,0,2,2,1,2240,671,2,1,2,0,46,67,6,3,-73.8257325,40.9606542,5,53323320,17882.625,94,0,1
1,1,1,0,5,1,2,2043,689,2,2,1,0,51,87,5,2,-78.8637428,42.8801089,5,71360590,17834.625,67,-2,1
0,0,2,0,2,2,3,23869,524,2,1,1,2,63,44,5,2,-88.04,30.69,1,96034775,17637.625,101,2,1
1,1,2,0,1,2,4,21848,565,1,1,2,0,61,50,5,2,-84.448772,33.6832181,4,55203083,16796.625,19,-1,1
1,1,2,0,6,1,0,5432,688,2,0,3,0,54,82,4,2,-80.0590804,26.4670801,0,90267114,17618.625,97,2,1
0,0,2,0,5,1,2,2612,700,1,1,2,2,56,81,6,3,-74.1181234,40.9370006,6,72727367,16740.625,93,1,1
1,1,0,0,4,1,2,2494,659,2,3,2,2,38,64,8,2,-93.1027146,44.8973189,7,27207619,17539.625,108,-2,1
1,1,1,0,9,2,4,4981,680,1,3,1,2,39,67,7,2,-82.5131717,27.3430762,0,59225009,17129.625,8,-1,1
0,0,1,0,5,0,0,4830,622,3,1,2,0,40,72,6,4,-74.3792737,40.4462997,6,20720350,17088.625,110,-1,1
0,0,0,0,9,2,3,6298,523,3,0,1,0,26,72,5,2,-73.7977928,40.6718171,5,36479911,17137.625,29,-1,1
0,0,1,0,5,1,1,2993,658,1,0,1,1,37,83,6,3,-74.2824862,40.8515243,6,78821535,17871.625,55,1,0
0,0,1,0,0,2,3,3540,569,2,2,1,0,54,88,3,2,-80.6437906,28.1543081,0,87336104,16463.625,31,2,1
0,0,0,1,5,0,2,3011,647,4,0,1,0,34,79,4,2,-74.2824862,40.6041777,6,46643226,16993.625,98,0,1
1,1,0,1,1,0,1,446,764,3,2,3,1,26,70,6,2,-84.3489467,33.7845409,4,41405999,16825.625,19,1,0
1,1,0,0,9,1,0,20301,531,3,0,2,0,26,65,4,2,-85.9521694,31.8020952,1,97867181,16696.625,66,1,0
0,0,2,0,8,0,1,4850,697,2,2,2,1,32,88,4,2,-72.7629126,41.6651577,3,52511002,16718.625,16,2,1
0,0,2,0,7,1,3,5692,626,2,3,3,1,60,64,4,2,-84.2858121,33.8484195,4,43987212,16774.625,73,2,1
1,1,1,0,8,1,2,1871,730,1,0,1,2,73,63,5,2,-81.5925427,30.3378989,0,88260317,16881.625,56,1,1
0,0,2,0,4,1,3,3090,688,2,1,1,1,48,60,4,2,-74.4408385,39.3685196,6,72727367,17894.625,22,0,1
0,0,2,2,9,0,0,1803,694,2,3,3,1,49,82,4,2,-82.5023464,27.890814,0,14310703,17010.625,100,0,1
1,1,0,0,7,2,1,3973,658,2,2,3,0,37,20,3,3,-82.3248889,29.6517176,0,48790577,17872.625,18,-2,1
0,0,2,0,4,0,0,1922,762,1,1,1,0,44,72,5,3,-74.7863698,40.2450268,6,61293547,17366.625,63,-1,1
0,0,2,0,2,0,0,4176,613,1,1,3,0,46,53,5,2,-73.6683371,40.6383133,5,63287205,17708.625,104,-1,0
0,0,1,1,7,2,2,29039,511,1,1,3,0,56,83,4,3,-84.1540659,33.9812131,4,62507705,17241.625,9,-1,0
0,0,2,0,5,2,4,39252,556,3,2,1,0,46,76,4,1,-88.1047287,30.6809949,1,77290210,17251.625,101,1,1
0,0,1,0,9,0,0,1492,751,1,3,2,0,59,81,2,2,-75.0026972,39.8073767,6,86355147,17280.625,99,1,0
0,0,1,0,4,0,1,5183,647,2,2,1,0,60,76,4,2,-73.6830521,40.7960005,5,75588957,16933.625,104,0,1
0,0,2,0,4,2,0,3584,652,1,2,2,1,34,80,4,3,-80.1037721,26.7152999,0,36021136,17370.625,97,1,1
0,0,1,1,4,2,4,1788,772,2,1,2,1,58,68,5,2,-78.7589558,42.9202891,5,33764179,16529.625,67,0,0
0,0,2,0,8,2,4,31886,617,1,0,2,1,68,86,5,2,-86.2818753,32.3864315,1,25755532,17860.625,40,-1,0
0,0,1,1,0,2,1,13670,534,1,0,1,2,50,69,5,3,-84.3489467,33.7845409,4,82851084,17094.625,19,-1,1
0,0,0,0,4,2,3,8732,547,5,2,2,1,20,62,3,1,-75.1136721,39.9175385,6,92780431,17418.625,99,1,0
0,0,0,0,3,0,0,4715,647,4,1,1,0,34,54,5,2,-87.2170395,30.4580512,0,13469725,16475.625,79,0,1
0,0,0,1,1,1,0,1929,806,6,0,2,1,28,70,4,2,-81.6966306,30.3617348,0,50125954,16925.625,56,2,0
0,0,2,1,9,2,3,13694,571,1,1,1,1,65,63,4,2,-77.6221091,43.1491054,5,96713748,16446.625,26,1,1
1,1,1,0,0,1,1,912,752,2,0,1,2,34,64,6,2,-92.0695841,46.8090502,7,84901575,17581.625,25,-2,1
0,0,0,0,9,1,0,2501,651,3,1,3,0,26,67,2,2,-74.0916944,40.8519315,6,72727367,17784.625,93,-1,0
0,0,0,0,8,2,4,30873,578,3,1,2,1,30,59,10,2,-87.8697056,42.9754355,2,80780511,16998.625,53,1,0
0,0,0,0,5,1,1,2411,662,3,0,1,1,31,75,6,2,-72.6712894,41.7888066,3,82319204,16535.625,16,1,1
0,0,0,0,5,0,1,3754,666,4,2,1,0,34,66,5,2,-74.2149978,40.6517521,6,14024814,16663.625,98,-2,1
0,0,0,0,6,2,3,7850,488,3,1,2,0,27,68,6,2,-80.2823063,25.839203,0,13469725,16480.625,81,1,1
1,1,0,0,6,0,1,5447,521,3,1,1,0,27,63,2,2,-82.6321376,27.8512042,0,23279212,16441.625,85,-1,0
1,1,1,0,8,2,4,4780,673,1,2,3,0,56,66,5,3,-87.2170395,30.4580512,0,33467690,16751.625,79,1,1
0,0,0,0,0,1,3,4390,666,6,1,1,0,22,62,8,2,-76.8728167,42.6841834,5,19513887,16943.625,70,-2,1
0,0,0,0,9,1,2,3655,601,2,2,1,0,35,58,6,2,-81.3426916,28.6553497,0,45018673,17566.625,15,-2,1
0,0,2,0,2,0,0,1508,728,3,2,2,1,43,78,4,2,-74.4818698,39.3386704,6,26832404,16993.625,22,1,1
0,0,1,0,4,2,2,8942,607,3,2,2,0,39,81,6,4,-73.9065883,40.7787902,5,34672474,17639.625,29,-1,1
0,0,1,1,5,1,1,2422,662,1,1,2,0,51,86,5,2,-73.5211286,41.0699973,3,49616542,17677.625,107,1,1
0,0,0,0,1,2,3,3720,646,4,1,2,0,32,72,3,2,-80.109357,26.5114554,0,78028683,16476.625,97,2,1
0,0,2,0,9,0,1,1632,761,1,1,2,1,64,90,4,2,-75.0260667,39.9311729,6,83198824,16481.625,99,-1,0
0,0,1,0,2,2,4,8020,539,3,2,2,1,45,77,4,2,-74.0711359,40.5944059,5,60405106,16926.625,69,-3,1
0,0,0,0,7,1,4,2493,746,1,1,1,0,21,43,7,2,-75.1136721,39.937645,6,88063617,16544.625,99,1,1
0,0,2,0,3,1,1,3696,593,1,1,2,0,54,76,6,2,-93.2641955,45.0935798,7,95513683,17726.625,105,1,1
0,0,1,1,2,0,0,2611,686,3,0,1,1,51,71,5,2,-84.2436849,33.8019475,4,32202645,17152.625,73,3,1
1,1,2,0,1,2,4,9625,540,2,1,2,0,56,84,6,2,-73.9800645,40.6681669,5,30932324,16729.625,50,0,1
1,1,0,0,9,0,0,231,745,6,1,1,1,28,75,5,2,-73.8948295,40.6980708,5,30906292,17102.625,29,0,1
0,0,0,0,2,0,2,2362,678,3,3,2,1,27,71,6,2,-93.2734517,44.8365032,7,98954889,17139.625,44,1,0
1,1,0,1,5,2,2,2890,659,4,1,1,2,29,57,4,2,-77.6020569,43.1301942,5,14414653,17701.625,26,0,1
0,0,2,0,9,0,1,1280,747,2,1,1,2,54,67,4,3,-93.2231727,44.9406559,7,84304944,16846.625,44,0,1
0,0,1,0,7,2,2,4629,718,2,0,1,0,60,80,6,2,-73.6477342,40.6031778,5,32759856,16714.625,104,0,1
1,0,0,0,0,0,1,4493,639,1,1,2,1,18,48,4,2,-73.9095279,40.8803247,5,33105135,17029.625,1,1,0
0,0,2,0,5,1,1,2069,609,2,2,2,0,54,86,4,2,-73.9301037,40.9694387,6,20229240,16882.625,93,0,1
0,0,1,1,4,1,2,3620,686,1,0,2,0,43,88,4,4,-75.0757157,39.8899393,6,86355147,17598.625,99,1,1
1,0,2,0,5,2,4,2807,634,2,0,1,1,66,70,4,3,-74.2040745,40.6669059,6,92863058,16851.625,98,-2,1
0,0,0,0,4,2,3,6277,665,4,2,1,1,27,82,3,2,-76.1261969,43.0347064,5,33105135,17086.625,13,0,1
0,0,1,0,9,2,4,11208,522,1,1,3,0,41,68,4,4,-74.1386767,40.6311567,5,25079198,17290.625,69,1,0
0,0,0,0,1,0,0,1250,749,3,2,1,0,29,54,4,3,-80.3547286,25.6624457,0,20963719,17707.625,81,3,0
0,0,1,1,1,1,0,4344,595,1,2,2,0,64,74,5,3,-82.5564559,28.0684157,0,14310703,16501.625,100,1,1
1,1,2,1,1,0,3,3095,605,1,0,2,0,50,92,7,2,-80.0814292,26.5386936,0,95946188,17316.625,97,1,1
0,0,1,1,9,2,4,3768,639,1,3,2,0,44,84,5,2,-73.9976946,40.6310753,5,45018254,17104.625,50,-1,0
0,0,0,0,2,1,0,4626,676,5,2,1,0,37,61,5,2,-74.7249281,40.2242807,6,72727367,17031.625,63,1,1
0,0,1,0,5,2,3,5747,637,1,3,1,1,50,76,4,2,-73.471054,40.666393,5,75588957,16553.625,104,-1,1
0,0,0,1,8,2,4,4595,649,4,3,2,0,25,65,5,4,-80.2153998,25.9400585,0,77037605,16436.625,81,0,0
0,0,0,0,0,1,0,2099,629,4,2,2,0,35,72,5,3,-73.9418603,40.7443091,5,76440669,16853.625,29,0,1
0,0,0,0,2,2,1,895,698,6,1,2,0,26,73,3,2,-93.3767976,45.0155422,7,98954889,16573.625,44,0,1
0,0,2,0,4,1,1,3325,630,2,1,3,1,51,80,6,2,-93.1640525,45.0122826,7,41926877,17107.625,84,0,1
1,1,2,1,3,1,3,31439,503,2,1,2,0,56,62,5,3,-87.9432837,43.1272254,2,42197274,17301.625,53,0,1
0,0,2,1,6,2,4,9625,510,2,2,1,2,42,82,5,2,-82.6321376,27.7929237,0,13469725,16437.625,85,0,1
1,1,0,1,7,0,1,3985,651,3,2,1,0,24,84,6,2,-80.360297,25.7858514,0,20834016,17834.625,81,3,1
1,1,1,0,6,2,4,11488,557,2,3,2,0,50,74,6,3,-89.3084607,43.099931,2,24469157,17316.625,65,-2,1
1,1,1,0,5,2,4,12894,581,2,0,1,2,46,78,4,2,-88.1047287,30.6809949,1,93379162,17568.625,101,0,1
0,0,1,0,2,0,1,12503,563,3,2,1,1,36,69,6,2,-72.8456399,40.8093249,5,33105135,17114.625,88,-3,1
1,1,1,1,7,1,3,4208,696,2,1,2,0,74,70,5,2,-73.8213213,40.9071072,5,74245698,16977.625,94,-2,1
1,1,0,0,9,2,3,3315,667,3,2,2,1,29,64,5,2,-74.1416127,40.8811561,6,73501046,17063.625,109,1,1
0,0,2,0,5,1,0,2309,607,1,1,1,1,52,96,5,2,-74.6576091,40.9425947,6,45134541,16997.625,76,1,1
1,1,2,0,6,1,0,1231,769,1,2,1,0,65,77,5,2,-81.8770671,26.6235485,0,23642204,17579.625,41,-1,1
0,0,1,1,4,1,1,2569,631,1,3,1,0,67,88,5,2,-74.505312,40.575405,6,72727367,16671.625,110,1,1
